linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#002,1062,ret,ret_nonzero,ret,f2fs_init_compress_ctx(cc),return,,[],ret,[],[],high,return ret under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#003,1069,!page,null_check,page,"f2fs_pagecache_get_page(mapping, start_idx + i,",goto,unlock_pages,"[""f2fs_put_rpages(cc)"", ""f2fs_unlock_rpages(cc, i)"", ""f2fs_destroy_compress_ctx(cc, true)""]",ret,[],[],high,"goto unlock_pages under null_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#004,1087,ret,ret_nonzero,ret,"f2fs_read_multi_pages(cc, &bio, cc->cluster_size,",goto,out,[],ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#005,1093,ret,ret_nonzero,ret,f2fs_init_compress_ctx(cc),goto,out,[],ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#006,1101,!page,null_check,page,"find_lock_page(mapping, start_idx + i)",goto,release_and_retry,"[""f2fs_put_rpages(cc)"", ""f2fs_unlock_rpages(cc, i + 1)"", ""f2fs_destroy_compress_ctx(cc, true)"", ""f2fs_is_compressed_cluster(cc->inode, start_idx)""]",ret,[],[],high,"goto release_and_retry under null_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#007,1109,!PageUptodate(page),unknown_error_like,PageUptodate,unknown,goto,retry,"[""f2fs_put_rpages(cc)"", ""f2fs_unlock_rpages(cc, i + 1)"", ""f2fs_destroy_compress_ctx(cc, true)"", ""f2fs_is_compressed_cluster(cc->inode, start_idx)""]",ret,[],[],medium,"goto retry under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,prepare_compress_overwrite,1045,1130,prepare_compress_overwrite#008,1118,!ret,null_check,ret,f2fs_init_compress_ctx(cc),return,,"[""offset_in_cluster(cc, index)""]",cc->cluster_size,[],[],high,return cc->cluster_size under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_truncate_partial_cluster,1168,1215,f2fs_truncate_partial_cluster#001,1178,err < 0,negative_error,err,"f2fs_is_compressed_cluster(inode, start_idx)",return,,[],err,[],[],high,return err under negative_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_truncate_partial_cluster,1168,1215,f2fs_truncate_partial_cluster#002,1182,!err,null_check,err,"f2fs_is_compressed_cluster(inode, start_idx)",return,,[],"f2fs_do_truncate_blocks(inode, from, lock)",[],[],high,"return f2fs_do_truncate_blocks(inode, from, lock) under null_check condition"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_truncate_partial_cluster,1168,1215,f2fs_truncate_partial_cluster#003,1192,err <= 0,unknown_error_like,err,"f2fs_prepare_compress_overwrite(inode, &pagep,",return,,[],err,[],[],medium,return err under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#001,1251,f2fs_cp_error(sbi),unknown_error_like,f2fs_cp_error,unknown,goto,out_free,"[""mapping_set_error(cc->rpages[0]->mapping, -EIO)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,[],[],medium,"goto out_free under unknown_error_like condition, final return -EAGAIN; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#002,1263,!f2fs_trylock_op(sbi),unknown_error_like,f2fs_trylock_op,unknown,goto,out_free,"[""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_up_read(&sbi->node_write)""]",medium,"goto out_free under unknown_error_like condition, final return -EAGAIN; resolved label cleanup until return; suspicious missing cleanup candidates"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#003,1270,err,ret_nonzero,err,"f2fs_get_dnode_of_data(&dn, start_idx, LOOKUP_NODE)",goto,out_unlock_op,"[""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_unlock_op under ret_nonzero condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_unlock_op label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#004,1274,"data_blkaddr(dn.inode, dn.node_page, dn.ofs_in_node + i) == NULL_ADDR",unknown_error_like,data_blkaddr,unknown,goto,out_put_dnode,"[""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],medium,"goto out_put_dnode under unknown_error_like condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_put_dnode label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in out_put_dnode label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#005,1282,err,ret_nonzero,err,"f2fs_get_node_info(fio.sbi, dn.nid, &ni, false)",goto,out_put_dnode,"[""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_put_dnode under ret_nonzero condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_put_dnode label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in out_put_dnode label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#006,1288,!cic,null_check,cic,"f2fs_kmem_cache_alloc(cic_entry_slab, GFP_F2FS_ZERO, false, sbi)",goto,out_put_dnode,"[""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_put_dnode under null_check condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_put_dnode label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in out_put_dnode label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#007,1295,!cic->rpages,null_check,cic->rpages,"page_array_alloc(cc->inode, cc->cluster_size)",goto,out_put_cic,"[""kmem_cache_free(cic_entry_slab, cic)"", ""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""cic"", ""acquire_func"": ""f2fs_kmem_cache_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_cache_free"", ""kfree""], ""acquire_line"": 1287, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_put_cic under null_check condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_put_cic label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in out_put_cic label; resource cic acquired by f2fs_kmem_cache_alloc before path, released by kmem_cache_free(cic_entry_slab, cic) in out_put_cic label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#008,1314,err,ret_nonzero,err,f2fs_encrypt_one_page(&fio),goto,out_destroy_crypt,"[""page_array_free(cc->inode, cic->rpages, cc->cluster_size)"", ""fscrypt_finalize_bounce_page(&cc->cpages[i])"", ""kmem_cache_free(cic_entry_slab, cic)"", ""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""f2fs_compress_free_page(cc->cpages[i])"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)""]",-EAGAIN,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""cic"", ""acquire_func"": ""f2fs_kmem_cache_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_cache_free"", ""kfree""], ""acquire_line"": 1287, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_destroy_crypt under ret_nonzero condition, final return -EAGAIN; resolved label cleanup until return; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in out_destroy_crypt label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in out_destroy_crypt label; resource cic acquired by f2fs_kmem_cache_alloc before path, released by kmem_cache_free(cic_entry_slab, cic) in out_destroy_crypt label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_compressed_pages,1217,1414,f2fs_write_compressed_pages#009,1333,i == 0,state_or_validation_error,i,0,goto,unlock_continue,"[""__is_valid_data_blkaddr(blkaddr)"", ""f2fs_invalidate_blocks(sbi, blkaddr)"", ""f2fs_update_data_blkaddr(&dn, COMPRESS_ADDR)"", ""inode_dec_dirty_pages(cc->inode)"", ""unlock_page(fio.page)"", ""f2fs_i_compr_blocks_update(inode, fio.compr_blocks - 1, false)"", ""f2fs_i_compr_blocks_update(inode, cc->valid_nr_cpages, true)"", ""add_compr_block_stat(inode, cc->valid_nr_cpages)"", ""set_inode_flag(cc->inode, FI_APPEND_WRITE)"", ""f2fs_put_dnode(&dn)"", ""f2fs_up_read(&sbi->node_write)"", ""f2fs_unlock_op(sbi)"", ""spin_lock(&fi->i_size_lock)"", ""spin_unlock(&fi->i_size_lock)"", ""f2fs_put_rpages(cc)"", ""page_array_free(cc->inode, cc->cpages, cc->nr_cpages)"", ""f2fs_destroy_compress_ctx(cc, false)""]",0,"[{""var"": ""&sbi->node_write"", ""acquire_func"": ""f2fs_down_read"", ""resource_type"": ""f2fs_rwsem_read"", ""release_functions"": [""f2fs_up_read""], ""acquire_line"": 1262, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 1269, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""cic"", ""acquire_func"": ""f2fs_kmem_cache_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_cache_free"", ""kfree""], ""acquire_line"": 1287, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""kmem_cache_free(cic)""]",medium,"goto unlock_continue under state_or_validation_error condition, final return 0; resolved label cleanup until return; suspicious missing cleanup candidates; resource &sbi->node_write acquired by f2fs_down_read before path, released by f2fs_up_read(&sbi->node_write) in unlock_continue label; resource dn acquired by f2fs_get_dnode_of_data before path, released by f2fs_put_dnode(&dn) in unlock_continue label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_raw_pages,1443,1516,f2fs_write_raw_pages#001,1461,compr_blocks < 0,negative_error,compr_blocks,f2fs_compressed_blocks(cc),return,,[],compr_blocks,[],[],high,return compr_blocks under negative_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_raw_pages,1443,1516,f2fs_write_raw_pages#005,1491,ret,ret_nonzero,ret,"f2fs_write_single_data_page(cc->rpages[i], &_submitted,",return,,"[""unlock_page(cc->rpages[i])"", ""IS_NOQUOTA(cc->inode)"", ""f2fs_io_schedule_timeout(DEFAULT_IO_TIMEOUT)""]",ret,[],[],high,return ret under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_multi_pages,1518,1550,f2fs_write_multi_pages#001,1528,err == -EAGAIN,unknown_error_like,err,f2fs_compress_pages(cc),goto,write,"[""add_compr_block_stat(cc->inode, cc->cluster_size)"", ""f2fs_bug_on(F2FS_I_SB(cc->inode), *submitted)"", ""f2fs_write_raw_pages(cc, submitted, wbc, io_type)"", ""f2fs_put_rpages_wbc(cc, wbc, false, 0)"", ""f2fs_destroy_compress_ctx(cc, false)""]",err,[],[],medium,"goto write under unknown_error_like condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_multi_pages,1518,1550,f2fs_write_multi_pages#002,1531,err,ret_nonzero,err,f2fs_compress_pages(cc),goto,destroy_out,"[""f2fs_put_rpages_wbc(cc, wbc, true, 1)"", ""f2fs_destroy_compress_ctx(cc, false)""]",err,[],[],high,"goto destroy_out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_write_multi_pages,1518,1550,f2fs_write_multi_pages#003,1538,!err,null_check,err,"f2fs_write_compressed_pages(cc, submitted,",return,,[],0,[],[],high,return 0 under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_prepare_decomp_mem,1558,1593,f2fs_prepare_decomp_mem#002,1569,!dic->tpages,null_check,dic->tpages,"page_array_alloc(dic->inode, dic->cluster_size)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_prepare_decomp_mem,1558,1593,f2fs_prepare_decomp_mem#003,1582,!dic->rbuf,null_check,dic->rbuf,"f2fs_vmap(dic->tpages, dic->cluster_size)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_prepare_decomp_mem,1558,1593,f2fs_prepare_decomp_mem#004,1586,!dic->cbuf,null_check,dic->cbuf,"f2fs_vmap(dic->cpages, dic->nr_cpages)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_alloc_dic,1617,1673,f2fs_alloc_dic#001,1625,!dic,null_check,dic,"f2fs_kmem_cache_alloc(dic_entry_slab, GFP_F2FS_ZERO, false, sbi)",return,,[],ERR_PTR(-ENOMEM),[],[],high,ERR_PTR return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_alloc_dic,1617,1673,f2fs_alloc_dic#002,1629,!dic->rpages,null_check,dic->rpages,"page_array_alloc(cc->inode, cc->cluster_size)",return,,"[""kmem_cache_free(dic_entry_slab, dic)""]",ERR_PTR(-ENOMEM),"[{""var"": ""dic"", ""acquire_func"": ""f2fs_kmem_cache_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_cache_free"", ""kfree""], ""acquire_line"": 1624, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"ERR_PTR return under null_check condition; resource dic acquired by f2fs_kmem_cache_alloc before path, released by kmem_cache_free(dic_entry_slab, dic)"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_alloc_dic,1617,1673,f2fs_alloc_dic#003,1650,!dic->cpages,null_check,dic->cpages,"page_array_alloc(dic->inode, dic->nr_cpages)",goto,out_free,"[""f2fs_free_dic(dic, true)""]",ERR_PTR(ret),[],[],high,"goto out_free under null_check condition, final return ERR_PTR(ret); resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_alloc_dic,1617,1673,f2fs_alloc_dic#004,1665,ret,ret_nonzero,ret,"f2fs_prepare_decomp_mem(dic, true)",goto,out_free,"[""f2fs_free_dic(dic, true)""]",ERR_PTR(ret),[],[],high,"goto out_free under ret_nonzero condition, final return ERR_PTR(ret); resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_cluster_blocks_are_contiguous,1805,1827,f2fs_cluster_blocks_are_contiguous#001,1822,first_blkaddr + i - (compressed ? 1 : 0) != blkaddr,state_or_validation_error,first_blkaddr,"data_blkaddr(dn->inode, dn->node_page,",return,,[],0,[],[],medium,return 0 under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_invalidate_compress_page,1840,1845,f2fs_invalidate_compress_page#001,1842,!sbi->compress_inode,null_check,sbi->compress_inode,unknown,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_cache_compressed_page,1847,1888,f2fs_cache_compressed_page#005,1869,!cpage,null_check,cpage,alloc_page(__GFP_NOWARN | __GFP_IO),return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_cache_compressed_page,1847,1888,f2fs_cache_compressed_page#006,1874,ret,ret_nonzero,ret,COMPRESS_MAPPING(sbi),return,,"[""f2fs_put_page(cpage, 0)""]",unknown,[],[],high,return unknown under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_cache_compressed_page,1847,1888,f2fs_cache_compressed_page#007,1881,"!f2fs_is_valid_blkaddr(sbi, blkaddr, DATA_GENERIC_ENHANCE_READ)",unknown_error_like,f2fs_is_valid_blkaddr,unknown,goto,out,"[""f2fs_put_page(cpage, 1)""]",unknown,[],[],medium,"goto out under unknown_error_like condition, final return unknown; label found but no return reached"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_invalidate_compress_pages,1914,1953,f2fs_invalidate_compress_pages#001,1921,!mapping->nrpages,null_check,mapping->nrpages,unknown,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_init_compress_inode,1955,1973,f2fs_init_compress_inode#002,1963,IS_ERR(inode),err_ptr_check,inode,"f2fs_iget(sbi->sb, F2FS_COMPRESS_INO(sbi))",return,,[],PTR_ERR(inode),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_destroy_compress_inode,1975,1981,f2fs_destroy_compress_inode#001,1977,!sbi->compress_inode,null_check,sbi->compress_inode,unknown,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_init_compress_cache,2006,2020,f2fs_init_compress_cache#001,2010,!cic_entry_slab,null_check,cic_entry_slab,"f2fs_kmem_cache_create(""f2fs_cic_entry"",",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/compress.c,f2fs_init_compress_cache,2006,2020,f2fs_init_compress_cache#002,2014,!dic_entry_slab,null_check,dic_entry_slab,"f2fs_kmem_cache_create(""f2fs_dic_entry"",",goto,free_cic,"[""kmem_cache_destroy(cic_entry_slab)""]",-ENOMEM,[],[],high,"goto free_cic under null_check condition, final return -ENOMEM; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/data.c,__is_cp_guaranteed,51,74,__is_cp_guaranteed#001,57,!mapping,null_check,mapping,page->mapping,return,,[],false,[],[],high,return false under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/data.c,f2fs_io_flags,432,461,f2fs_io_flags#001,438,fio->op != REQ_OP_WRITE,state_or_validation_error,fio,function_parameter,return,,[],0,[],[],medium,return 0 under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/data.c,f2fs_align_write_bio,527,550,f2fs_align_write_bio#001,532,start == 0,state_or_validation_error,start,unknown,return,,[],unknown,[],[],medium,return unknown under state_or_validation_error condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/data.c,__submit_merged_bio,577,592,__submit_merged_bio#001,581,!io->bio,null_check,io->bio,unknown,return,,[],unknown,[],[],high,return unknown under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/f2fs/data.c,__has_merged_page,594,629,__has_merged_page#001,600,!bio,null_check,bio,function_parameter,return,,[],false,[],[],high,return false under null_check condition
