linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,f2fs_vm_page_mkwrite,f2fs_vm_page_mkwrite#009,142,missing_cleanup,P3,folio_test_mappedtodisk(folio),goto,out_sem,unknown,"[{""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 121, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_block_locked"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 120, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""filemap_invalidate_unlock_shared(inode->i_mapping)"", ""sb_end_pagefault(inode->i_sb)"", ""vmf_fs_error(err)"", ""trace_f2fs_vm_page_mkwrite(inode, folio->index, vmf->vma->vm_flags, ret)""]","[""f2fs_put_dnode(dn)"", ""f2fs_put_dnode(dn)""]",ret,"{""acquired_resources"": [{""var"": ""dn"", ""acquire_func"": ""f2fs_get_dnode_of_data"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 121, ""out_resource_arg"": 0, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_get_block_locked"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 120, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)"", ""f2fs_put_dnode(dn)""], ""cleanup_calls"": [""filemap_invalidate_unlock_shared(inode->i_mapping)"", ""sb_end_pagefault(inode->i_sb)"", ""vmf_fs_error(err)"", ""trace_f2fs_vm_page_mkwrite(inode, folio->index, vmf->vma->vm_flags, ret)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,__clone_blkaddrs,__clone_blkaddrs#003,1415,missing_cleanup,P3,IS_ERR(psrc),return,,"f2fs_get_lock_data_page(src_inode,","[{""var"": ""pdst"", ""acquire_func"": ""f2fs_get_new_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""f2fs_put_page(pdst)""]",PTR_ERR(psrc),"{""acquired_resources"": [{""var"": ""pdst"", ""acquire_func"": ""f2fs_get_new_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_page(pdst)""], ""cleanup_calls"": [], ""final_return_expr"": ""PTR_ERR(psrc)""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,__clone_blkaddrs,__clone_blkaddrs#005,1434,missing_cleanup,P3,ret,return,,"f2fs_truncate_hole(src_inode,","[{""var"": ""psrc"", ""acquire_func"": ""f2fs_get_lock_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""pdst"", ""acquire_func"": ""f2fs_get_new_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""f2fs_put_page(psrc)"", ""f2fs_put_page(pdst)""]",ret,"{""acquired_resources"": [{""var"": ""psrc"", ""acquire_func"": ""f2fs_get_lock_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""pdst"", ""acquire_func"": ""f2fs_get_new_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 1410, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_page(psrc)"", ""f2fs_put_page(pdst)""], ""cleanup_calls"": [], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#006,4223,missing_cleanup,P3,!f2fs_compressed_file(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#007,4228,missing_cleanup,P3,f2fs_is_mmap_file(inode) || get_dirty_pages(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#008,4233,missing_cleanup,P3,F2FS_HAS_BLOCKS(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4222, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/inline.c,f2fs_convert_inline_page,f2fs_convert_inline_page#002,164,missing_cleanup,P3,err,return,,"f2fs_reserve_block(dn, 0)","[{""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 163, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""f2fs_put_dnode(dn)""]",err,"{""acquired_resources"": [{""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 163, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)""], ""cleanup_calls"": [], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/inline.c,f2fs_move_inline_dirents,f2fs_move_inline_dirents#002,427,partial_cleanup,P2,err,goto,out,"f2fs_reserve_block(&dn, 0)","[{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_page(page, 1)""]","[""f2fs_put_dnode(dn)""]",err,"{""acquired_resources"": [{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)""], ""cleanup_calls"": [""f2fs_put_page(page, 1)""], ""final_return_expr"": ""err""}",cleanup label releases some resources but not all resources acquired before the error path.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/inline.c,f2fs_move_inline_dirents,f2fs_move_inline_dirents#002,427,missing_cleanup,P3,err,goto,out,"f2fs_reserve_block(&dn, 0)","[{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_page(page, 1)""]","[""f2fs_put_dnode(dn)""]",err,"{""acquired_resources"": [{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)""], ""cleanup_calls"": [""f2fs_put_page(page, 1)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/inline.c,f2fs_move_inline_dirents,f2fs_move_inline_dirents#003,430,partial_cleanup,P2,dn.data_blkaddr != NEW_ADDR,goto,out,unknown,"[{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_dnode(&dn)"", ""set_sbi_flag(F2FS_P_SB(page), SBI_NEED_FSCK)"", ""f2fs_warn(F2FS_P_SB(page), \""%s: corrupted inline inode ino=%lx, i_addr[0]:0x%x, run fsck to fix.\"", __func__, dir->i_ino, dn.data_blkaddr)"", ""f2fs_handle_error(F2FS_P_SB(page), ERROR_INVALID_BLKADDR)"", ""f2fs_put_page(page, 1)""]","[""f2fs_put_dnode(dn)""]",err,"{""acquired_resources"": [{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)""], ""cleanup_calls"": [""f2fs_put_dnode(&dn)"", ""set_sbi_flag(F2FS_P_SB(page), SBI_NEED_FSCK)"", ""f2fs_warn(F2FS_P_SB(page), \""%s: corrupted inline inode ino=%lx, i_addr[0]:0x%x, run fsck to fix.\"", __func__, dir->i_ino, dn.data_blkaddr)"", ""f2fs_handle_error(F2FS_P_SB(page), ERROR_INVALID_BLKADDR)"", ""f2fs_put_page(page, 1)""], ""final_return_expr"": ""err""}",cleanup label releases some resources but not all resources acquired before the error path.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/inline.c,f2fs_move_inline_dirents,f2fs_move_inline_dirents#003,430,missing_cleanup,P3,dn.data_blkaddr != NEW_ADDR,goto,out,unknown,"[{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_dnode(&dn)"", ""set_sbi_flag(F2FS_P_SB(page), SBI_NEED_FSCK)"", ""f2fs_warn(F2FS_P_SB(page), \""%s: corrupted inline inode ino=%lx, i_addr[0]:0x%x, run fsck to fix.\"", __func__, dir->i_ino, dn.data_blkaddr)"", ""f2fs_handle_error(F2FS_P_SB(page), ERROR_INVALID_BLKADDR)"", ""f2fs_put_page(page, 1)""]","[""f2fs_put_dnode(dn)""]",err,"{""acquired_resources"": [{""var"": ""page"", ""acquire_func"": ""f2fs_grab_cache_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_reserve_block"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 426, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_put_dnode(dn)""], ""cleanup_calls"": [""f2fs_put_dnode(&dn)"", ""set_sbi_flag(F2FS_P_SB(page), SBI_NEED_FSCK)"", ""f2fs_warn(F2FS_P_SB(page), \""%s: corrupted inline inode ino=%lx, i_addr[0]:0x%x, run fsck to fix.\"", __func__, dir->i_ino, dn.data_blkaddr)"", ""f2fs_handle_error(F2FS_P_SB(page), ERROR_INVALID_BLKADDR)"", ""f2fs_put_page(page, 1)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/namei.c,f2fs_rename,f2fs_rename#006,935,missing_cleanup,P3,err,return,,"f2fs_create_whiteout(idmap, old_dir, &whiteout, &fname)","[{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""f2fs_free_filename(fname)""]",err,"{""acquired_resources"": [{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_free_filename(fname)""], ""cleanup_calls"": [], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/namei.c,f2fs_rename,f2fs_rename#007,940,missing_cleanup,P3,err,goto,out,f2fs_dquot_initialize(old_dir),"[{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""iput(whiteout)""]","[""f2fs_free_filename(fname)""]",err,"{""acquired_resources"": [{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_free_filename(fname)""], ""cleanup_calls"": [""iput(whiteout)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/namei.c,f2fs_rename,f2fs_rename#008,944,missing_cleanup,P3,err,goto,out,f2fs_dquot_initialize(new_dir),"[{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""iput(whiteout)""]","[""f2fs_free_filename(fname)""]",err,"{""acquired_resources"": [{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_free_filename(fname)""], ""cleanup_calls"": [""iput(whiteout)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/namei.c,f2fs_rename,f2fs_rename#009,949,missing_cleanup,P3,err,goto,out,f2fs_dquot_initialize(new_inode),"[{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""iput(whiteout)""]","[""f2fs_free_filename(fname)""]",err,"{""acquired_resources"": [{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_free_filename(fname)""], ""cleanup_calls"": [""iput(whiteout)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/namei.c,f2fs_rename,f2fs_rename#010,955,missing_cleanup,P3,!old_entry,goto,out,"f2fs_find_entry(old_dir, &old_dentry->d_name, &old_page)","[{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""IS_ERR(old_page)"", ""PTR_ERR(old_page)"", ""iput(whiteout)""]","[""f2fs_free_filename(fname)""]",err,"{""acquired_resources"": [{""var"": ""fname"", ""acquire_func"": ""f2fs_setup_filename"", ""resource_type"": ""f2fs_filename"", ""release_functions"": [""f2fs_free_filename""], ""acquire_line"": 929, ""out_resource_arg"": 3, ""release_arg_index"": 0, ""release_arg_requires_address"": true, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""f2fs_free_filename(fname)""], ""cleanup_calls"": [""IS_ERR(old_page)"", ""PTR_ERR(old_page)"", ""iput(whiteout)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
